Header,seconds,nanoseconds,Orientation.x,Orientation.y,Orientation.z,Orientation.w,Linear.x,Linear.y,Linear.z,Angular.x,Angular.y,Angular.z,Magnetic.x,Magnetic.y,Magnetic.z,Roll,Pitch,Yaw
5000,58335,713876335,0.00332197592853846,-0.000202659107967452,-0.379554071537423,0.925163569421419,-0.043,-1.836,-10.043,-0.005044,0.014553,-0.394746,0.00001617,0.00001552,0.00004549,0.361,0.123,-44.612
5001,58335,738645335,0.00330286719537077,-0.000353474221348495,-0.384159009700641,0.923260971443117,-0.012,-1.672,-9.791,-0.002025,-0.011036,-0.390281,0.00001593,0.00001603,0.00004421,0.365,0.108,-45.183
5002,58335,763607335,0.00343261882105728,-0.0005294329770422,-0.388706172031139,0.921355223924872,-0.099,-1.561,-9.545,0.003345,-0.015594,-0.387225,0.00001594,0.00001678,0.00004476,0.386,0.097,-45.748
5003,58335,790131335,0.0035367040360479,-0.000762778815688467,-0.393227602230467,0.919434044799907,-0.252,-1.532,-9.888,0.005536,-0.005433,-0.39139,0.00001558,0.00001729,0.00004543,0.407,0.079,-46.311
5004,58335,813339335,0.00348620045061861,-0.000997575002421242,-0.397715387453508,0.917501674022036,-0.324,-1.905,-9.829,0.000427,-0.01371,-0.392429,0.00001582,0.00001679,0.00004559,0.412,0.054,-46.871
5005,58335,842757335,0.00324971520925831,-0.00115119338705571,-0.40220186858745,0.915544521587895,-0.197,-1.674,-9.593,-0.019424,-0.007954,-0.393407,0.00001571,0.00001829,0.00004389,0.394,0.029,-47.432
5006,58335,888246335,0.00236501836222707,-0.00142106927233332,-0.411193822110506,0.911543760830177,-0.471,-2.164,-9.777,-0.033816,-0.025651,-0.397973,0.0000151,0.00001818,0.00004526,0.314,-0.037,-48.56
5007,58335,913263335,0.00178581689495444,-0.00148792510334031,-0.415714987982109,0.909491971214667,-0.597,-2.227,-9.5,-0.035428,-0.017022,-0.404605,0.00001509,0.00001729,0.00004373,0.257,-0.07,-49.129
5008,58335,938627335,0.00119748021772276,-0.00152592241719679,-0.420249854063116,0.907406357571862,-0.397,-2.005,-9.271,-0.037717,-0.026232,-0.407508,0.00001486,0.00001868,0.00004342,0.198,-0.101,-49.701
5009,58335,963281335,0.000654751413450717,-0.00152180765950044,-0.424782308625389,0.905294010629099,-0.406,-2.335,-9.392,-0.044783,-0.032563,-0.398602,0.00001414,0.00001894,0.00004436,0.142,-0.126,-50.274
5010,58335,990106335,0.000159020751289481,-0.00151527100887064,-0.429296290003968,0.903162429497042,-0.755,-2.508,-9.673,-0.044116,-0.040527,-0.397423,0.00001437,0.0000178,0.0000455,0.091,-0.149,-50.846
5011,58336,18029336,-0.000234146996195794,-0.00131103347836777,-0.433823410028773,0.900996934110993,-0.314,-1.797,-9.767,-0.038466,0.005158,-0.398738,0.0000145,0.00001855,0.00004354,0.041,-0.147,-51.421
5012,58336,40378336,-0.000597549116321034,-0.00114552938960434,-0.438370821422553,0.898793276356019,-0.528,-0.956,-9.635,-0.029289,0.027635,-0.401533,0.00001414,0.00001894,0.00004365,-0.004,-0.148,-52
5013,58336,88315336,-0.0010383717668851,-0.000748951874112186,-0.447525218713179,0.894270395054474,-0.233,-1.246,-9.501,-0.01209,0.027321,-0.41727,0.00001389,0.00001781,0.00004421,-0.068,-0.13,-53.17
5014,58336,113936336,-0.00108458648864238,-0.000634010753686545,-0.452185939047135,0.891922809569625,-0.212,-1.368,-9.462,0.004014,0.006104,-0.426068,0.00001362,0.00001752,0.0000441,-0.078,-0.121,-53.768
5015,58336,140003336,-0.000985716023210128,-0.000563069178077908,-0.456857529936938,0.889539155212935,-0.306,-1.309,-9.479,0.006464,-0.011442,-0.423027,0.00001339,0.00001853,0.00004394,-0.071,-0.109,-54.369
5016,58336,165095336,-0.000780842497523882,-0.00049877109765984,-0.461524251496981,0.887127108588469,-0.213,-1.315,-9.655,0.014193,0.01904,-0.422806,0.00001314,0.00001765,0.00004575,-0.053,-0.092,-54.971
5017,58336,213450336,-3.15216236398953E-05,-0.00059648090727093,-0.470896202249596,0.882188420873808,-0.237,-1.142,-9.589,0.025939,0.009863,-0.418886,0.00001267,0.00001878,0.00004403,0.029,-0.062,-56.185
5018,58336,238193336,0.000432777617784087,-0.000630772072575669,-0.475562448699519,0.879681631169506,-0.147,-1.131,-9.872,0.027377,0.034201,-0.422402,0.00001219,0.00001879,0.00004569,0.078,-0.04,-56.792
5019,58336,264173336,0.000845848709175557,-0.000672015584621459,-0.480223046079359,0.877145745557303,-0.194,-1.344,-9.813,0.028822,0.008592,-0.427426,0.00001205,0.00001754,0.00004598,0.122,-0.021,-57.4
5020,58336,290026336,0.0012677813384691,-0.000682887966323158,-0.484862566090989,0.874589171210211,-0.105,-1.843,-9.621,0.035267,0.029986,-0.427032,0.00001206,0.00001791,0.00004457,0.165,0.002,-58.007
5021,58336,313202336,0.00167161000760163,-0.000748135155813918,-0.489465605009667,0.872020680675803,-0.331,-1.548,-9.479,0.035602,0.016617,-0.42262,0.00001134,0.00001917,0.00004578,0.209,0.019,-58.611
5022,58336,338518336,0.00207914233979339,-0.000809924445926472,-0.493994370154302,0.869462238079019,-0.409,-1.554,-9.556,0.032705,0.010907,-0.416867,0.00001146,0.00001842,0.00004551,0.253,0.037,-59.207
5023,58336,367253336,0.00247207862809679,-0.000847769343137019,-0.498502273835006,0.86688445198638,-0.479,-1.448,-9.625,0.027553,0.017013,-0.414888,0.00001097,0.00001817,0.00004535,0.294,0.057,-59.802
5024,58336,413513336,0.00299549130921581,-0.000812019972575712,-0.507432763186179,0.861685765520482,-0.435,-2.042,-9.364,0.001654,0.008137,-0.416511,0.00001074,0.00001943,0.00004616,0.343,0.094,-60.986
5025,58336,438585336,0.00305938185195481,-0.000593831984045482,-0.511885617549199,0.85904796262638,-0.21,-2.45,-9.497,-0.00921,0.009903,-0.418051,0.0000105,0.00001943,0.00004573,0.336,0.121,-61.579
5026,58336,463347336,0.00295812090484522,-0.00031608537039343,-0.516317231614491,0.856392238374857,-0.261,-2.533,-9.342,-0.023205,0.020263,-0.414213,0.00001049,0.00001855,0.0000442,0.309,0.144,-62.171
5027,58336,493011336,0.00279566933781676,-8.38753033586496E-06,-0.52072747719924,0.853718383691202,-0.697,-2.176,-9.326,-0.023708,-0.010624,-0.412925,0.00001001,0.00001969,0.0000443,0.274,0.166,-62.762
5028,58336,513304336,0.0026890961525261,0.000319748370297962,-0.525131185227957,0.851016982688327,-0.698,-1.854,-9.395,-0.016411,0.027106,-0.415275,0.00000966,0.00002044,0.00004483,0.243,0.193,-63.354
5029,58336,539491336,0.00259434709173023,0.000612859674482712,-0.529535510112145,0.848283583064329,-0.239,-1.557,-9.674,-0.015261,0.033952,-0.41605,0.00000965,0.00001957,0.0000461,0.215,0.217,-63.948
5030,58336,589178336,0.00199054301129714,0.00120337390688597,-0.538307894959742,0.842745038462863,-0.246,-1.678,-9.466,-0.050573,0.021746,-0.414138,0.00000929,0.00002032,0.00004411,0.118,0.239,-65.137
5031,58336,613300336,0.00150642006378375,0.00162412180720718,-0.542660826233058,0.839948998808262,-0.068,-1.674,-9.522,-0.055329,-0.00286,-0.412734,0.00000893,0.00001995,0.00004578,0.044,0.25,-65.73
5032,58336,640096336,0.00102378606600092,0.00209349548290126,-0.546954959031209,0.83715879134721,-0.085,-1.584,-9.272,-0.050379,-0.00309,-0.410774,0.00000904,0.00001932,0.00004467,-0.033,0.265,-66.317
5033,58336,665922336,0.000594221615766362,0.00257776130092438,-0.551183387257541,0.834379934837033,-0.26,-1.405,-9.242,-0.048441,0.007478,-0.404474,0.00000831,0.00001907,0.00004492,-0.106,0.284,-66.897
5034,58336,713858336,-8.59995316773478E-05,0.0035535945131309,-0.559481010843422,0.828835546460056,-0.449,-1.756,-9.488,-0.04123,0.000028,-0.400646,0.00000783,0.0000192,0.00004587,-0.236,0.332,-68.041
5035,58336,741837336,-0.000360600098398789,0.0040702402927286,-0.563572251548747,0.826056668997838,-0.122,-1.295,-9.754,-0.032028,0.029779,-0.401146,0.00000783,0.0000187,0.00004629,-0.297,0.362,-68.608
5036,58336,764534336,-0.000648614036552568,0.00448588671375114,-0.567657072237589,0.823252637079816,-0.123,-0.782,-9.852,-0.032316,0.017974,-0.400636,0.00000796,0.00001983,0.00004419,-0.353,0.381,-69.176
5037,58336,790115336,-0.000872934574692702,0.00485243624878069,-0.571749561100749,0.820413390449462,-0.117,-0.949,-9.873,-0.032476,0.008866,-0.398483,0.00000748,0.00001996,0.00004612,-0.4,0.399,-69.747
5038,58336,841004336,-0.00115549180942745,0.00526824478755817,-0.579957839706947,0.814628636004154,-0.272,-1.497,-9.648,-0.01938,-0.007003,-0.401453,0.00000711,0.00001958,0.00004471,-0.458,0.415,-70.898
5039,58336,867980336,-0.00116910840369319,0.00536748425894088,-0.584065768501118,0.811687748683858,-0.331,-1.363,-9.515,-0.006476,0.004917,-0.401276,0.00000663,0.00002047,0.00004565,-0.468,0.421,-71.477
5040,58336,888554336,-0.00112785822001216,0.00536305758363444,-0.588159626705924,0.808726294281532,-0.43,-1.12,-9.537,0.003501,-0.008554,-0.400478,0.00000662,0.00001934,0.00004566,-0.466,0.421,-72.056
5041,58336,913585336,-0.000973297911265191,0.00535069409212848,-0.592217557711595,0.805759757683406,-0.291,-1.18,-9.642,0.007496,0.018863,-0.398494,0.00000614,0.0000201,0.00004563,-0.453,0.428,-72.632
5042,58336,938309336,-0.000785465678500108,0.00527947314917508,-0.596260991073286,0.802772907322636,-0.097,-1.364,-9.719,0.013145,0.012279,-0.400155,0.00000603,0.0000211,0.00004421,-0.433,0.432,-73.208
5043,58336,992956336,-0.000445502980637487,0.00510228143457516,-0.60428185247736,0.796754172262554,-0.173,-1.558,-9.883,0.02043,-0.000549,-0.404788,0.00000534,0.00002115,0.00004595,-0.394,0.435,-74.357
5044,58337,17331337,-0.000308319192635937,0.00492003034039742,-0.608280518548842,0.79370681551482,-0.31,-1.561,-10,0.025482,0.001251,-0.406103,0.00000533,0.00002102,0.00004412,-0.371,0.426,-74.933
5045,58337,38407337,-0.000230078230011933,0.00464840216485985,-0.612284984516379,0.790623448398224,-0.389,-1.789,-9.506,0.01428,-0.018158,-0.405399,0.00000522,0.00002216,0.00004439,-0.347,0.405,-75.512
5046,58337,63271337,-0.000165869447745878,0.00441824701828198,-0.616287191440558,0.7875090788346,-0.351,-2.092,-9.423,0.01203,-0.005557,-0.40567,0.00000485,0.00002166,0.00004479,-0.327,0.387,-76.093
5047,58337,88312337,-0.000118663529071585,0.00415477750682961,-0.620301038668491,0.784352819316427,-0.161,-2.025,-9.494,0.018168,-0.011446,-0.411964,0.00000472,0.00002065,0.00004536,-0.306,0.365,-76.678
5048,58337,113216337,-7.12797803559826E-05,0.0038664199612233,-0.624326024494894,0.781154313086907,-0.192,-1.755,-9.409,0.019498,-0.027699,-0.412371,0.00000449,0.00002204,0.00004407,-0.283,0.341,-77.267
5049,58337,166109337,-3.06276850604722E-05,0.00337084230189052,-0.632400015713676,0.774634660087879,-0.196,-1.613,-9.669,0.008649,-0.00846,-0.420212,0.00000389,0.00002204,0.0000453,-0.247,0.297,-78.456
5050,58337,188705337,-0.000156263639479194,0.00318366495902138,-0.636434634484742,0.771324053746139,-0.427,-1.855,-9.293,-0.006278,-0.037079,-0.419922,0.000004,0.00002128,0.00004405,-0.246,0.27,-79.054
5051,58337,214307337,-0.000321732620471187,0.00314316657021581,-0.640464644195823,0.767981156362024,-0.428,-2.12,-9.223,-0.01349,-0.009748,-0.421023,0.00000375,0.00002053,0.00004419,-0.259,0.253,-79.654
5052,58337,242810337,-0.000545581166226517,0.003130513256121,-0.644476963474166,0.764617123650172,-0.309,-2.013,-9.132,-0.012741,-0.024493,-0.419271,0.0000034,0.00002179,0.00004401,-0.279,0.234,-80.254
5053,58337,266619337,-0.000756495261170654,0.0031894337821297,-0.648477955158658,0.761226376907891,-0.275,-1.476,-9.406,-0.013515,-0.013952,-0.421312,0.00000302,0.00002041,0.00004555,-0.303,0.222,-80.855
5054,58337,313162337,-0.00105424403371893,0.00333501071548391,-0.656419649610112,0.75438783783859,-0.292,-1.279,-9.52,-0.011814,0.009987,-0.422004,0.00000255,0.00002155,0.00004397,-0.342,0.209,-82.056
5055,58337,340891337,-0.00121124202484407,0.00345916285103901,-0.660379638333418,0.750922965662758,-0.152,-1.577,-9.426,-0.018699,0.02763,-0.423337,0.00000254,0.00002079,0.00004566,-0.366,0.206,-82.659
5056,58337,363176337,-0.0014459543845463,0.00366694361186439,-0.664320872631633,0.747437115031366,-0.341,-1.678,-9.473,-0.03282,-0.008718,-0.421874,0.00000254,0.00002092,0.0000451,-0.403,0.204,-83.262
5057,58337,390530337,-0.00165841273953762,0.00396489841771079,-0.668256138165293,0.743918855152987,-0.29,-1.848,-9.452,-0.033798,0.009879,-0.420928,0.00000217,0.00002054,0.00004452,-0.445,0.211,-83.867
5058,58337,413229337,-0.00188369410590864,0.00433853891638817,-0.672165726742595,0.740385618829259,-0.231,-1.808,-9.452,-0.036646,0.007886,-0.421078,0.0000017,0.00002131,0.00004631,-0.494,0.223,-84.471
5059,58337,438246337,-0.0020766786216943,0.00477144400372141,-0.676049625063722,0.736837719704429,-0.374,-1.541,-9.511,-0.030019,0.037827,-0.422695,0.00000144,0.00002005,0.00004645,-0.545,0.242,-85.074
5060,58337,488237337,-0.00241466536872487,0.0055398743705977,-0.683786656909209,0.729656965303589,-0.122,-1.649,-9.492,-0.033,0.011792,-0.42162,0.00000109,0.00002131,0.00004446,-0.636,0.274,-86.284
5061,58337,513309337,-0.00260376649651396,0.00586761915407991,-0.687633155903727,0.726029912846141,-0.356,-1.752,-9.476,-0.031409,0.006591,-0.42312,0.0000006,0.00002031,0.00004654,-0.679,0.283,-86.89
5062,58337,538248337,-0.00276974149641637,0.00614239275293489,-0.691460759482192,0.722382597824464,-0.409,-1.57,-9.65,-0.021042,-0.004728,-0.425614,0.00000037,0.00002182,0.00004553,-0.716,0.289,-87.496
5063,58337,563291337,-0.00290140604595237,0.00638879154052435,-0.695281742065911,0.71870304322119,-0.259,-1.713,-9.714,-0.012604,0.012237,-0.427537,0.00000048,0.00002068,0.00004401,-0.748,0.295,-88.104
5064,58337,588286337,-0.00309209266985101,0.00662371960781781,-0.699083186444886,0.715002981624233,-0.187,-1.552,-9.59,-0.021307,0.018858,-0.426749,-0.00000024,0.0000217,0.00004396,-0.784,0.295,-88.712
5065,58337,638617337,-0.00351520595768876,0.00702622416346953,-0.706658300907253,0.707511357689723,-0.076,-1.648,-9.817,-0.01899,0.021229,-0.430593,-0.00000086,0.00002006,0.00004577,-0.854,0.285,-89.933
5066,58337,663234337,-0.00372999859041276,0.007151060856099,-0.710438041729111,0.703713534261814,-0.242,-1.477,-9.629,-0.014712,-0.011344,-0.431093,-0.00000109,0.00002132,0.00004434,-0.883,0.273,-90.547
5067,58337,691025337,-0.00382643594124223,0.00725873331375088,-0.714203659240638,0.699889850123539,-0.368,-1.258,-9.618,-0.009184,-0.005065,-0.429663,-0.00000109,0.0000212,0.00004448,-0.901,0.269,-91.162
5068,58337,713951337,-0.00381779527711878,0.00729825192355647,-0.717967615844765,0.69602777427073,-0.371,-1.383,-9.514,-0.002053,-0.001268,-0.431104,-0.00000145,0.00002196,0.00004585,-0.905,0.268,-91.78
5069,58337,738425337,-0.00379052681898926,0.00731909279221176,-0.721728999900782,0.692126660004764,-0.323,-1.56,-9.638,-0.002674,0.012727,-0.435984,-0.00000171,0.00002045,0.00004474,-0.906,0.267,-92.401
5070,58337,763717337,-0.00378116626021832,0.00734667376822317,-0.725499149363284,0.688173461737233,-0.247,-1.754,-9.737,0.000311,0.02,-0.44008,-0.00000183,0.00001994,0.00004474,-0.909,0.265,-93.027
5071,58337,813853337,-0.00370431256471359,0.00727681629475089,-0.733023130774857,0.680154699875008,-0.179,-1.361,-9.516,0.005924,0.00862,-0.440333,-0.00000257,0.00001963,0.00004565,-0.9,0.256,-94.287
5072,58337,838229337,-0.00363661491968928,0.00721573437988894,-0.736775791428202,0.676088856123684,0.008,-1.27,-9.556,0.003864,0.010665,-0.443394,-0.00000245,0.00001938,0.00004623,-0.891,0.252,-94.921
5073,58337,863292337,-0.00365807576251589,0.00710916929734838,-0.740535673273944,0.671969489487673,-0.117,-0.927,-9.598,0.002231,-0.006733,-0.448003,-0.00000293,0.00002089,0.00004394,-0.885,0.237,-95.56
5074,58337,888801337,-0.00370912399453901,0.00704796646926337,-0.744289557943174,0.667809570539833,-0.253,-1.171,-9.445,-0.002453,-0.008501,-0.448336,-0.00000279,0.0000219,0.0000459,-0.885,0.223,-96.202
5075,58337,913704337,-0.00376017220962956,0.00699991282042831,-0.748025737157618,0.663622150681593,-0.213,-1.307,-9.502,-0.006969,0.006589,-0.448555,-0.0000033,0.00002014,0.00004589,-0.886,0.21,-96.845
5076,58337,938612337,-0.00380692494125873,0.0069337814453883,-0.751738526509515,0.659413844075677,-0.187,-1.669,-9.635,-0.007968,-0.016055,-0.448564,-0.00000342,0.00002002,0.0000449,-0.885,0.196,-97.488
5077,58337,992916337,-0.00377052409541731,0.00699782798367594,-0.759091089116689,0.650935889297245,-0.312,-1.84,-9.353,-0.009778,0.020906,-0.446672,-0.00000439,0.00002028,0.00004639,-0.89,0.194,-98.774
5078,58338,17476338,-0.00382560388620695,0.00707614245801154,-0.76272551277302,0.646672316655006,-0.313,-1.674,-9.562,-0.008617,-0.017546,-0.448553,-0.0000044,0.00001927,0.00004556,-0.902,0.19,-99.416
5079,58338,40316338,-0.00383323321530845,0.00719446505768266,-0.766324382689157,0.642402122110235,-0.065,-1.569,-9.434,-0.010386,-0.014606,-0.447638,-0.00000451,0.00002015,0.00004498,-0.914,0.193,-100.056
5080,58338,63619338,-0.00391792032816263,0.00727087799392927,-0.769905337121328,0.638104659210065,-0.151,-1.389,-9.491,-0.013476,0.011952,-0.447949,-0.00000512,0.00001978,0.00004622,-0.928,0.186,-100.697
5081,58338,88481338,-0.00409702132637427,0.00732690372954325,-0.773462425435792,0.633786562919229,-0.164,-1.856,-9.283,-0.021068,0.001336,-0.446625,-0.00000524,0.00002016,0.00004607,-0.947,0.169,-101.338
5082,58338,113478338,-0.00431142110074246,0.00745720784926247,-0.77700008705309,0.629441551233056,-0.159,-2.008,-9.241,-0.02845,0.009614,-0.445763,-0.0000055,0.00001852,0.00004411,-0.975,0.154,-101.98
5083,58338,168994338,-0.00491557326872268,0.00778397371495882,-0.784017719609327,0.620670171855581,-0.022,-1.557,-9.426,-0.028602,0.002041,-0.447147,-0.00000597,0.00002004,0.00004491,-1.049,0.112,-103.267
5084,58338,188216338,-0.00513527439140749,0.00789335372367139,-0.787492688416553,0.616252050393658,-0.243,-1.518,-9.48,-0.020685,-0.002323,-0.447567,-0.00000634,0.00001878,0.00004532,-1.075,0.094,-103.911
5085,58338,215506338,-0.00532328208719239,0.00795188420558856,-0.790953964994652,0.61180082989862,-0.229,-1.333,-9.554,-0.017368,0.001529,-0.448984,-0.00000646,0.00001954,0.00004489,-1.094,0.075,-104.557
5086,58338,241311338,-0.00553804269282455,0.00794800387615592,-0.794396032034987,0.607322898962805,-0.288,-1.205,-9.499,-0.017796,-0.024819,-0.45052,-0.00000659,0.00001903,0.00004488,-1.109,0.049,-105.204
5087,58338,266716338,-0.00569197939436324,0.00798197543213328,-0.7978176333878,0.60281913812873,-0.258,-1.243,-9.693,-0.01418,0.012176,-0.449889,-0.00000694,0.00001954,0.00004626,-1.123,0.031,-105.852
5088,58338,289766338,-0.00590867794686143,0.00801447983680747,-0.801203285538315,0.598309410656789,-0.167,-1.177,-9.629,-0.015839,0.006003,-0.449383,-0.00000732,0.00001803,0.00004486,-1.141,0.007,-106.498
5089,58338,315385338,-0.00609927309557064,0.00801457525068171,-0.804563780875043,0.593780841687666,-0.237,-1.036,-9.606,-0.008855,-0.003596,-0.45174,-0.00000756,0.00001828,0.00004484,-1.154,-0.017,-107.144
5090,58338,363135338,-0.00639545821568936,0.00793302245238786,-0.811203598529332,0.584675026832893,-0.348,-1.334,-9.746,-0.009863,-0.008727,-0.453932,-0.00000793,0.00001791,0.00004581,-1.166,-0.063,-108.435
5091,58338,388164338,-0.00652420283036113,0.00794174052117915,-0.81448190910284,0.580097908356095,-0.22,-1.502,-9.602,-0.009935,-0.013196,-0.453997,-0.00000804,0.00001892,0.00004649,-1.175,-0.081,-109.08
5092,58338,413191338,-0.00658300522945608,0.00795877199622748,-0.81773433985167,0.575503146314436,-0.208,-1.591,-9.929,-0.001958,0.027582,-0.451446,-0.00000804,0.00001892,0.00004425,-1.18,-0.092,-109.725
5093,58338,440944338,-0.00669141960832672,0.00791032767253323,-0.820956474607867,0.570896766866972,-0.444,-1.488,-9.663,-0.004769,-0.010292,-0.448156,-0.00000865,0.00001855,0.00004604,-1.182,-0.112,-110.369
5094,58338,489708338,-0.00664122977474789,0.00777921092694207,-0.827342813891624,0.561604172212354,-0.289,-1.406,-9.732,0.006323,0.025595,-0.45385,-0.00000902,0.00001804,0.00004449,-1.165,-0.129,-111.661
5095,58338,515608338,-0.00670338950997498,0.00775590505463079,-0.830510729262208,0.556908286063529,-0.194,-1.48,-9.51,-0.003501,0.005442,-0.454991,-0.00000962,0.0000188,0.00004543,-1.166,-0.143,-112.31
5096,58338,538604338,-0.00684321685028744,0.00781849140035552,-0.833651176887642,0.55219358638906,-0.219,-1.712,-9.542,-0.013462,0.02164,-0.453364,-0.00000975,0.00001767,0.00004529,-1.18,-0.159,-112.959
5097,58338,565304338,-0.00704573730180143,0.00785198973440516,-0.83676508855379,0.547460400778588,-0.379,-1.867,-9.276,-0.013992,0.002096,-0.45496,-0.00001012,0.0000173,0.0000457,-1.195,-0.183,-113.608
5098,58338,588313338,-0.00726903770939733,0.0079368704750863,-0.839861126441503,0.542694624508343,-0.317,-1.755,-9.362,-0.014638,-0.011933,-0.455262,-0.00000993,0.00001804,0.00004432,-1.216,-0.206,-114.259
5099,58338,613479338,-0.00754799187116489,0.00811274555690666,-0.842924459543271,0.537917806622839,-0.337,-1.52,-9.367,-0.024885,0.000989,-0.457671,-0.00001066,0.00001805,0.00004569,-1.249,-0.229,-114.909
5100,58338,663235338,-0.00814748957040739,0.00851750771171385,-0.848978164725268,0.528296456826843,-0.325,-1.697,-9.558,-0.033272,-0.006067,-0.455152,-0.00001116,0.00001666,0.00004455,-1.322,-0.277,-116.211
5101,58338,689315338,-0.0084305364292127,0.00876953072143345,-0.851954261554645,0.523474887272848,-0.223,-1.75,-9.609,-0.034795,0.001515,-0.450847,-0.0000114,0.00001729,0.00004411,-1.362,-0.297,-116.86
5102,58338,713799338,-0.00869446457849274,0.00901463116757002,-0.854903031611213,0.518636625444602,-0.406,-1.502,-9.637,-0.030973,-0.009611,-0.452819,-0.00001177,0.00001729,0.00004479,-1.4,-0.316,-117.509
5103,58338,738838338,-0.00890491467346897,0.00926303591737186,-0.857828817801276,0.513774870940489,-0.358,-1.424,-9.604,-0.027286,0.000227,-0.455743,-0.00001177,0.00001654,0.00004593,-1.435,-0.33,-118.159
5104,58338,766171338,-0.0090842268579632,0.00955126197580175,-0.860722120434828,0.5089043933896,-0.227,-1.317,-9.709,-0.026097,0.005334,-0.456446,-0.00001213,0.00001692,0.00004436,-1.472,-0.339,-118.808
5105,58338,814019338,-0.00932841067458989,0.0100746545039171,-0.866439343436831,0.499093524537902,-0.316,-1.365,-9.772,-0.024887,0.0014,-0.453864,-0.00001262,0.00001705,0.00004602,-1.534,-0.35,-120.109
5106,58338,838934338,-0.00937030049393722,0.0103018766125245,-0.869254357362358,0.494168929631829,-0.458,-1.426,-9.823,-0.016204,0.012599,-0.455596,-0.00001264,0.00001515,0.00004435,-1.557,-0.35,-120.759
5107,58338,863428338,-0.00935710339537201,0.0104895136249289,-0.872046151059241,0.489221754568135,-0.547,-1.574,-9.649,-0.012808,0.020078,-0.456399,-0.000013,0.00001528,0.00004433,-1.573,-0.347,-121.41
5108,58338,889574338,-0.0092505120515932,0.0106382880221259,-0.87481458082921,0.484252727429959,-0.542,-1.727,-9.622,-0.009652,0.024673,-0.455915,-0.00001287,0.00001591,0.00004461,-1.58,-0.337,-122.062
5109,58338,914171338,-0.00910753026526153,0.0107954186586081,-0.877562995794984,0.479253273582753,-0.319,-1.858,-9.634,-0.008541,0.044551,-0.45482,-0.00001361,0.00001529,0.00004542,-1.586,-0.323,-122.716
5110,58338,963442338,-0.00869736610162133,0.0109915223488081,-0.882967282852596,0.469225233412754,-0.256,-1.296,-9.524,0.010442,0.038499,-0.456204,-0.00001385,0.00001554,0.00004372,-1.58,-0.289,-124.022
5111,58338,993099338,-0.00832655552312867,0.010867481488442,-0.885641411281713,0.464167918906676,-0.051,-1.283,-9.308,0.028234,0.047137,-0.458629,-0.0000141,0.00001479,0.00004526,-1.546,-0.267,-124.678
5112,58339,13638339,-0.00792490124909849,0.0106188074840573,-0.88827590795444,0.459119100251257,-0.24,-1.411,-9.398,0.033373,0.011026,-0.457543,-0.00001447,0.00001378,0.00004511,-1.498,-0.248,-125.331
5113,58339,40296339,-0.00751831346818741,0.0103700763548287,-0.890893357160532,0.454031896067035,-0.336,-1.798,-9.349,0.030657,0.015059,-0.462092,-0.00001459,0.00001403,0.00004384,-1.45,-0.228,-125.987
5114,58339,63749339,-0.007150304563963,0.0102456940855416,-0.893476200609952,0.448936719194312,-0.349,-1.695,-9.451,0.013218,0.020129,-0.456798,-0.00001483,0.00001479,0.00004452,-1.417,-0.205,-126.642
5115,58339,90346339,-0.00683458908377797,0.0102189206217809,-0.896017071724752,0.443849376738531,-0.365,-1.579,-9.532,0.005619,0.019312,-0.449747,-0.00001509,0.00001328,0.00004495,-1.397,-0.182,-127.294
5116,58339,113937339,-0.00646935224392204,0.0101647161191029,-0.898510101982666,0.438787445881102,-0.411,-1.691,-9.759,0.01401,0.042562,-0.448403,-0.00001533,0.00001378,0.0000445,-1.372,-0.155,-127.941
5117,58339,166177339,-0.00560085506055939,0.00970588729901565,-0.903380170777537,0.428694172132392,-0.184,-1.514,-9.579,0.035102,0.022162,-0.448773,-0.00001581,0.00001366,0.0000449,-1.28,-0.103,-129.226
5118,58339,189194339,-0.0051120453710355,0.00948747712174874,-0.905759453325838,0.423655128000203,-0.197,-1.666,-9.62,0.031706,0.025889,-0.449985,-0.00001557,0.00001416,0.00004421,-1.233,-0.07,-129.865
5119,58339,213182339,-0.00474085123538304,0.0093262259191212,-0.908117147724509,0.418585465405061,-0.13,-1.762,-9.625,0.021264,0.017593,-0.450221,-0.00001583,0.00001252,0.00004323,-1.198,-0.046,-130.506
5120,58339,238216339,-0.00444590248880193,0.00926156919335912,-0.910448983430837,0.413493779707617,-0.192,-1.887,-9.637,0.007748,0.017588,-0.450164,-0.00001582,0.00001366,0.00004279,-1.177,-0.025,-131.148
5121,58339,291464339,-0.00403483824564534,0.00935074544581141,-0.915038621704157,0.403237652544621,-0.234,-2.129,-9.551,-0.011003,0.00562,-0.448879,-0.00001669,0.00001152,0.00004404,-1.167,0.009,-132.436
5122,58339,314949339,-0.003919984536666,0.00958101736911976,-0.917295125876425,0.398073472955382,-0.149,-2.147,-9.724,-0.020733,0.022924,-0.450597,-0.00001643,0.00001278,0.00004291,-1.186,0.025,-133.082
5123,58339,341034339,-0.00388502545671136,0.00993641223785798,-0.919521076528527,0.392895869294725,-0.202,-2.3,-9.544,-0.037088,0.024709,-0.450623,-0.00001655,0.00001341,0.00004276,-1.222,0.038,-133.728
5124,58339,363332339,-0.00393825493838623,0.0104423223773762,-0.921705835447663,0.387729030320316,-0.288,-2.42,-9.439,-0.048822,0.013614,-0.447127,-0.000017,0.00001248,0.00004433,-1.278,0.048,-134.371
